date,fixing_ii_price,fixing_ii_volume,hard_coal,coal-derived,lignite,gas,oil,biomass,wind_onshore,solar,hydro_pumped_storage,hydro_run-of-river_and_poundage,hydro_water_reservoir,weekday,weekend,weekday_test,is_holiday
2024-05-30 01:00:00,424.95,1672.7,5185.0,66.0,5050.0,285.0,265.0,240.0,1186.0,0.0,25.0,137.0,0.0,3,0,Thursday,1
2024-05-30 02:00:00,404.08,1826.0,5093.0,67.0,4713.0,287.0,264.0,240.0,1056.0,0.0,0.0,137.0,0.0,3,0,Thursday,1
2024-05-30 03:00:00,415.58,1689.8,5097.0,67.0,4354.0,290.0,266.0,238.0,1018.0,0.0,0.0,137.0,0.0,3,0,Thursday,1
2024-05-30 04:00:00,422.24,1288.4,5134.0,68.0,4633.0,293.0,263.0,238.0,874.0,116.0,0.0,137.0,0.0,3,0,Thursday,1
2024-05-30 05:00:00,449.38,1312.3,5017.0,71.0,4998.0,251.0,260.0,237.0,803.0,583.0,240.0,137.0,0.0,3,0,Thursday,1
2024-05-30 06:00:00,454.02,981.5,5034.0,74.0,5079.0,308.0,264.0,240.0,725.0,1700.0,315.0,157.0,0.0,3,0,Thursday,1
2024-05-30 07:00:00,440.46,1515.5,5188.0,77.0,4246.0,271.0,264.0,239.0,341.0,3776.0,162.0,177.0,0.0,3,0,Thursday,1
2024-05-30 08:00:00,406.25,1706.2,4850.0,77.0,4304.0,247.0,263.0,239.0,182.0,6361.0,82.0,179.0,0.0,3,0,Thursday,1
2024-05-30 09:00:00,390.43,969.8,4656.0,77.0,3447.0,364.0,262.0,237.0,189.0,8488.0,0.0,170.0,0.0,3,0,Thursday,1
2024-05-30 10:00:00,350.63,799.5,4526.0,76.0,2703.0,565.0,260.0,193.0,275.0,9695.0,0.0,146.0,0.0,3,0,Thursday,1
2024-05-30 11:00:00,332.6,750.1,4592.0,76.0,2264.0,556.0,255.0,178.0,391.0,9571.0,0.0,141.0,0.0,3,0,Thursday,1
2024-05-30 12:00:00,306.9,765.8,4577.0,75.0,2250.0,849.0,251.0,178.0,582.0,8972.0,0.0,141.0,0.0,3,0,Thursday,1
2024-05-30 13:00:00,331.73,696.8,4694.0,75.0,2821.0,909.0,251.0,178.0,888.0,7941.0,0.0,141.0,0.0,3,0,Thursday,1
2024-05-30 14:00:00,341.15,546.0,4577.0,76.0,2297.0,840.0,251.0,174.0,1389.0,7071.0,0.0,140.0,0.0,3,0,Thursday,1
2024-05-30 15:00:00,358.29,788.4,4641.0,69.0,2229.0,940.0,253.0,179.0,1605.0,6236.0,0.0,140.0,0.0,3,0,Thursday,1
2024-05-30 16:00:00,394.53,794.1,4818.0,69.0,2334.0,1233.0,253.0,179.0,2148.0,5077.0,0.0,153.0,0.0,3,0,Thursday,1
2024-05-30 17:00:00,404.05,730.9,5329.0,69.0,2965.0,1142.0,253.0,213.0,2100.0,3526.0,22.0,173.0,0.0,3,0,Thursday,1
2024-05-30 18:00:00,458.9,1315.3,5412.0,68.0,3360.0,1219.0,255.0,241.0,2169.0,1924.0,138.0,189.0,35.0,3,0,Thursday,1
2024-05-30 19:00:00,541.01,495.0,5720.0,69.0,4379.0,1337.0,256.0,238.0,2168.0,868.0,282.0,190.0,40.0,3,0,Thursday,1
2024-05-30 20:00:00,581.02,734.4,5957.0,69.0,4976.0,1371.0,255.0,238.0,1771.0,325.0,423.0,197.0,39.0,3,0,Thursday,1
2024-05-30 21:00:00,572.8,629.4,5764.0,70.0,4789.0,1347.0,254.0,240.0,1960.0,11.0,381.0,187.0,39.0,3,0,Thursday,1
2024-05-30 22:00:00,464.58,1156.3,5144.0,69.0,4775.0,1335.0,254.0,238.0,1946.0,0.0,261.0,153.0,39.0,3,0,Thursday,1
2024-05-30 23:00:00,427.33,1712.4,4547.0,70.0,3983.0,1336.0,254.0,237.0,1721.0,0.0,58.0,146.0,5.0,3,0,Thursday,1
2024-08-15 00:00:00,468.23,1846.9,5056.0,162.0,3775.0,1325.0,126.0,321.0,4582.0,17.0,0.0,85.0,27.0,3,0,Thursday,1
2024-08-15 01:00:00,446.77,2509.0,5451.0,167.0,3710.0,1674.0,128.0,307.0,4368.0,17.0,0.0,85.0,27.0,3,0,Thursday,1
2024-08-15 02:00:00,407.8,2180.2,5059.0,169.0,3680.0,1472.0,127.0,115.0,4069.0,17.0,0.0,86.0,27.0,3,0,Thursday,1
2024-08-15 03:00:00,398.55,1701.3,4982.0,169.0,3253.0,1584.0,126.0,115.0,3795.0,17.0,0.0,85.0,27.0,3,0,Thursday,1
2024-08-15 04:00:00,404.18,1841.1,4935.0,166.0,3379.0,1664.0,130.0,201.0,3626.0,17.0,0.0,86.0,27.0,3,0,Thursday,1
2024-08-15 05:00:00,449.57,2520.5,5178.0,172.0,3531.0,1681.0,128.0,306.0,3446.0,18.0,0.0,85.0,27.0,3,0,Thursday,1
2024-08-15 06:00:00,464.75,2811.2,4865.0,171.0,3730.0,1594.0,129.0,306.0,3233.0,478.0,0.0,97.0,31.0,3,0,Thursday,1
2024-08-15 07:00:00,497.92,3472.3,5181.0,171.0,4037.0,1744.0,128.0,300.0,2442.0,2220.0,0.0,113.0,36.0,3,0,Thursday,1
2024-08-15 08:00:00,481.42,3523.0,5410.0,170.0,3587.0,1738.0,131.0,302.0,1252.0,4601.0,133.0,113.0,36.0,3,0,Thursday,1
2024-08-15 09:00:00,390.62,3810.7,5069.0,166.0,3448.0,1531.0,131.0,305.0,874.0,6952.0,140.0,111.0,35.0,3,0,Thursday,1
2024-08-15 10:00:00,142.11,3985.3,4330.0,164.0,2448.0,1500.0,129.0,261.0,1178.0,8465.0,137.0,89.0,28.0,3,0,Thursday,1
2024-08-15 11:00:00,65.12,4060.6,4160.0,163.0,2282.0,1384.0,129.0,242.0,1491.0,9022.0,0.0,89.0,28.0,3,0,Thursday,1
2024-08-15 12:00:00,22.38,3726.4,4383.0,163.0,2316.0,1522.0,129.0,242.0,1349.0,9217.0,0.0,93.0,28.0,3,0,Thursday,1
2024-08-15 13:00:00,-59.84,2912.9,4138.0,162.0,2060.0,1295.0,124.0,243.0,1163.0,8857.0,0.0,93.0,28.0,3,0,Thursday,1
2024-08-15 14:00:00,-58.93,2485.4,4178.0,163.0,2000.0,1355.0,124.0,242.0,1017.0,8699.0,0.0,91.0,27.0,3,0,Thursday,1
2024-08-15 15:00:00,9.43,1765.9,4413.0,162.0,2256.0,1512.0,123.0,244.0,753.0,7762.0,0.0,91.0,27.0,3,0,Thursday,1
2024-08-15 16:00:00,261.05,1017.2,4635.0,162.0,2395.0,1243.0,123.0,250.0,615.0,6072.0,0.0,107.0,33.0,3,0,Thursday,1
2024-08-15 17:00:00,363.56,779.9,5133.0,164.0,3143.0,1625.0,122.0,278.0,513.0,4471.0,0.0,119.0,37.0,3,0,Thursday,1
2024-08-15 18:00:00,600.91,1433.7,6063.0,168.0,3892.0,1737.0,123.0,309.0,451.0,2425.0,0.0,117.0,37.0,3,0,Thursday,1
2024-08-15 19:00:00,708.1,1496.3,6367.0,165.0,4031.0,1809.0,131.0,306.0,608.0,1036.0,529.0,122.0,267.0,3,0,Thursday,1
2024-08-15 20:00:00,884.25,1547.4,7088.0,169.0,4119.0,1889.0,131.0,307.0,895.0,103.0,541.0,115.0,265.0,3,0,Thursday,1
2024-08-15 21:00:00,682.28,2115.2,6206.0,169.0,4134.0,1813.0,130.0,307.0,983.0,17.0,377.0,103.0,77.0,3,0,Thursday,1
2024-08-15 22:00:00,594.57,2094.5,5575.0,167.0,4267.0,2104.0,133.0,308.0,1044.0,17.0,40.0,87.0,27.0,3,0,Thursday,1
2024-08-15 23:00:00,488.15,1685.4,5050.0,168.0,4233.0,1903.0,128.0,306.0,1223.0,17.0,0.0,86.0,26.0,3,0,Thursday,1
2024-11-01 00:00:00,7.45,3147.8,4665.0,191.0,2098.0,2075.0,164.0,385.0,7196.0,0.0,0.0,87.0,28.0,4,0,Friday,1
2024-11-01 01:00:00,54.22,3208.8,3978.0,194.0,1865.0,2080.0,159.0,336.0,7087.0,0.0,0.0,87.0,28.0,4,0,Friday,1
2024-11-01 02:00:00,5.03,3252.5,3985.0,196.0,1924.0,2110.0,164.0,321.0,7322.0,0.0,161.0,87.0,28.0,4,0,Friday,1
2024-11-01 03:00:00,10.73,3368.4,3984.0,197.0,1886.0,1932.0,169.0,320.0,7326.0,0.0,172.0,87.0,28.0,4,0,Friday,1
2024-11-01 04:00:00,54.85,3456.2,3985.0,196.0,1826.0,2050.0,171.0,317.0,7240.0,0.0,164.0,87.0,28.0,4,0,Friday,1
2024-11-01 05:00:00,35.17,3105.7,3989.0,196.0,1881.0,2102.0,171.0,315.0,7248.0,0.0,0.0,87.0,28.0,4,0,Friday,1
2024-11-01 06:00:00,26.08,2901.8,3887.0,195.0,1833.0,2062.0,172.0,322.0,7267.0,0.0,0.0,97.0,31.0,4,0,Friday,1
2024-11-01 07:00:00,28.7,2962.8,3985.0,195.0,1902.0,1922.0,175.0,323.0,7192.0,262.0,0.0,117.0,64.0,4,0,Friday,1
2024-11-01 08:00:00,56.76,3610.0,4082.0,197.0,2095.0,2102.0,176.0,324.0,7283.0,1617.0,0.0,118.0,154.0,4,0,Friday,1
2024-11-01 09:00:00,67.24,4196.3,4207.0,194.0,2030.0,1764.0,175.0,325.0,7350.0,2435.0,0.0,108.0,137.0,4,0,Friday,1
2024-11-01 10:00:00,177.37,3905.8,3949.0,194.0,1966.0,1657.0,174.0,326.0,6332.0,3242.0,0.0,99.0,32.0,4,0,Friday,1
2024-11-01 11:00:00,71.84,3992.1,3804.0,191.0,1814.0,1518.0,175.0,325.0,6079.0,4001.0,0.0,91.0,29.0,4,0,Friday,1
2024-11-01 12:00:00,26.06,3795.9,3817.0,192.0,1805.0,1565.0,174.0,322.0,6047.0,4102.0,0.0,91.0,29.0,4,0,Friday,1
2024-11-01 13:00:00,126.81,3313.9,3940.0,193.0,1966.0,1611.0,175.0,321.0,5833.0,3660.0,0.0,90.0,29.0,4,0,Friday,1
2024-11-01 14:00:00,286.39,3171.8,3826.0,191.0,1733.0,1827.0,176.0,320.0,6602.0,2610.0,0.0,91.0,29.0,4,0,Friday,1
2024-11-01 15:00:00,381.31,3077.5,4027.0,201.0,2599.0,1990.0,177.0,323.0,6966.0,1157.0,0.0,99.0,85.0,4,0,Friday,1
2024-11-01 16:00:00,336.76,2188.8,4136.0,198.0,3007.0,1656.0,178.0,353.0,7021.0,130.0,0.0,110.0,35.0,4,0,Friday,1
2024-11-01 17:00:00,353.82,2199.6,4235.0,203.0,3511.0,1740.0,178.0,384.0,7332.0,0.0,266.0,128.0,117.0,4,0,Friday,1
2024-11-01 18:00:00,335.63,2512.2,4223.0,201.0,3540.0,1578.0,178.0,387.0,7562.0,0.0,277.0,130.0,188.0,4,0,Friday,1
2024-11-01 19:00:00,335.04,2637.5,4326.0,205.0,3528.0,1731.0,178.0,392.0,7651.0,0.0,225.0,121.0,160.0,4,0,Friday,1
2024-11-01 20:00:00,361.71,2526.5,4300.0,199.0,3547.0,1579.0,177.0,374.0,7566.0,0.0,167.0,111.0,110.0,4,0,Friday,1
2024-11-01 21:00:00,329.94,2767.4,4409.0,199.0,3033.0,1609.0,173.0,339.0,7462.0,0.0,168.0,90.0,29.0,4,0,Friday,1
2024-11-01 22:00:00,299.63,3052.9,4135.0,199.0,2731.0,1712.0,176.0,325.0,7611.0,0.0,167.0,87.0,28.0,4,0,Friday,1
2024-11-01 23:00:00,230.64,3469.5,4152.0,198.0,2643.0,1621.0,174.0,327.0,7291.0,0.0,0.0,88.0,28.0,4,0,Friday,1
2024-11-11 00:00:00,473.78,864.8,5768.0,190.0,3523.0,2496.0,181.0,425.0,301.0,0.0,0.0,86.0,27.0,0,0,Monday,1
2024-11-11 01:00:00,448.15,1117.8,6001.0,194.0,3556.0,2689.0,180.0,424.0,251.0,0.0,0.0,86.0,27.0,0,0,Monday,1
2024-11-11 02:00:00,432.08,1115.0,5866.0,193.0,3894.0,2624.0,179.0,422.0,196.0,0.0,0.0,86.0,27.0,0,0,Monday,1
2024-11-11 03:00:00,424.48,1194.7,6081.0,193.0,3768.0,2804.0,179.0,422.0,175.0,0.0,0.0,86.0,27.0,0,0,Monday,1
2024-11-11 04:00:00,423.52,997.2,6103.0,194.0,3767.0,2772.0,176.0,419.0,166.0,0.0,0.0,86.0,27.0,0,0,Monday,1
2024-11-11 05:00:00,449.34,959.9,6308.0,191.0,3783.0,2881.0,180.0,422.0,174.0,0.0,0.0,86.0,27.0,0,0,Monday,1
2024-11-11 06:00:00,497.9,855.7,6404.0,194.0,3786.0,2962.0,180.0,424.0,151.0,0.0,0.0,97.0,32.0,0,0,Monday,1
2024-11-11 07:00:00,527.13,1860.2,6936.0,197.0,3847.0,3816.0,181.0,426.0,139.0,149.0,0.0,115.0,38.0,0,0,Monday,1
2024-11-11 08:00:00,596.37,2199.2,7579.0,195.0,3956.0,3877.0,181.0,421.0,159.0,361.0,0.0,115.0,38.0,0,0,Monday,1
2024-11-11 09:00:00,556.74,2744.8,8114.0,190.0,4012.0,3832.0,181.0,425.0,177.0,783.0,0.0,105.0,33.0,0,0,Monday,1
2024-11-11 10:00:00,556.83,2518.9,8929.0,184.0,4214.0,2994.0,181.0,423.0,137.0,1255.0,0.0,91.0,28.0,0,0,Monday,1
2024-11-11 11:00:00,533.51,2247.5,9006.0,183.0,3976.0,3225.0,180.0,428.0,96.0,1636.0,0.0,92.0,29.0,0,0,Monday,1
2024-11-11 12:00:00,515.75,1970.4,8898.0,190.0,4039.0,3241.0,182.0,425.0,74.0,1752.0,0.0,92.0,29.0,0,0,Monday,1
2024-11-11 13:00:00,558.95,1309.4,9042.0,186.0,3934.0,3213.0,173.0,413.0,82.0,1443.0,0.0,91.0,28.0,0,0,Monday,1
2024-11-11 14:00:00,568.28,1432.8,9402.0,188.0,4047.0,3836.0,168.0,421.0,73.0,842.0,0.0,91.0,49.0,0,0,Monday,1
2024-11-11 15:00:00,628.65,1145.7,9020.0,184.0,3915.0,3754.0,166.0,441.0,61.0,233.0,0.0,100.0,57.0,0,0,Monday,1
2024-11-11 16:00:00,695.16,1568.8,8886.0,193.0,4203.0,3219.0,184.0,434.0,78.0,0.0,114.0,121.0,153.0,0,0,Monday,1
2024-11-11 17:00:00,730.07,1743.6,8649.0,190.0,4669.0,3496.0,184.0,432.0,52.0,0.0,236.0,124.0,192.0,0,0,Monday,1
2024-11-11 18:00:00,685.41,1526.1,8437.0,188.0,4729.0,3316.0,186.0,432.0,65.0,0.0,236.0,123.0,212.0,0,0,Monday,1
2024-11-11 19:00:00,627.72,1569.3,8206.0,186.0,4749.0,2847.0,185.0,435.0,53.0,0.0,236.0,117.0,109.0,0,0,Monday,1
2024-11-11 20:00:00,543.38,1530.9,8563.0,184.0,4818.0,3146.0,186.0,441.0,37.0,0.0,40.0,110.0,37.0,0,0,Monday,1
2024-11-11 21:00:00,499.25,1463.3,8408.0,185.0,4838.0,2455.0,187.0,438.0,31.0,0.0,0.0,89.0,27.0,0,0,Monday,1
2024-11-11 22:00:00,475.36,1321.5,7532.0,182.0,4603.0,2444.0,187.0,437.0,29.0,0.0,0.0,88.0,27.0,0,0,Monday,1
2024-11-11 23:00:00,442.1,1061.4,7451.0,189.0,4565.0,2520.0,187.0,430.0,19.0,0.0,0.0,88.0,27.0,0,0,Monday,1
2024-12-25 00:00:00,390.2,457.2,5772.0,187.0,3507.0,1979.0,198.0,382.0,740.0,0.0,0.0,108.0,32.0,2,0,Wednesday,1
2024-12-25 01:00:00,369.15,572.5,5853.0,186.0,2837.0,2063.0,199.0,379.0,806.0,0.0,0.0,108.0,32.0,2,0,Wednesday,1
2024-12-25 02:00:00,363.29,491.9,5831.0,187.0,2882.0,1805.0,197.0,381.0,971.0,0.0,0.0,108.0,32.0,2,0,Wednesday,1
2024-12-25 03:00:00,345.08,712.6,5776.0,184.0,2922.0,1735.0,197.0,384.0,1144.0,0.0,0.0,108.0,32.0,2,0,Wednesday,1
2024-12-25 04:00:00,324.53,603.6,5578.0,184.0,2778.0,1737.0,199.0,374.0,1268.0,0.0,0.0,107.0,32.0,2,0,Wednesday,1
2024-12-25 05:00:00,345.09,649.4,5761.0,190.0,2635.0,1815.0,198.0,351.0,1419.0,0.0,0.0,114.0,34.0,2,0,Wednesday,1
2024-12-25 06:00:00,354.49,580.7,5772.0,191.0,2605.0,1813.0,198.0,368.0,1464.0,0.0,0.0,125.0,38.0,2,0,Wednesday,1
2024-12-25 07:00:00,362.74,656.2,5920.0,186.0,2816.0,2031.0,199.0,388.0,1672.0,0.0,0.0,134.0,82.0,2,0,Wednesday,1
2024-12-25 08:00:00,385.26,782.1,5937.0,189.0,3160.0,1963.0,198.0,387.0,1702.0,102.0,0.0,137.0,93.0,2,0,Wednesday,1
2024-12-25 09:00:00,423.8,1189.8,6150.0,198.0,3664.0,1969.0,198.0,384.0,1799.0,825.0,0.0,134.0,79.0,2,0,Wednesday,1
2024-12-25 10:00:00,399.55,896.5,5798.0,195.0,3265.0,1960.0,199.0,381.0,1785.0,1930.0,0.0,122.0,75.0,2,0,Wednesday,1
2024-12-25 11:00:00,395.22,853.2,5516.0,188.0,2876.0,1950.0,199.0,386.0,1670.0,3038.0,0.0,119.0,36.0,2,0,Wednesday,1
2024-12-25 12:00:00,403.16,1010.5,5197.0,193.0,2374.0,1926.0,199.0,384.0,1794.0,3359.0,0.0,116.0,35.0,2,0,Wednesday,1
2024-12-25 13:00:00,388.73,727.2,5436.0,187.0,2892.0,1944.0,199.0,382.0,1532.0,2754.0,0.0,115.0,35.0,2,0,Wednesday,1
2024-12-25 14:00:00,424.94,958.3,6161.0,187.0,4013.0,2069.0,200.0,386.0,1350.0,1462.0,0.0,116.0,35.0,2,0,Wednesday,1
2024-12-25 15:00:00,484.08,1326.0,6782.0,185.0,4163.0,2374.0,198.0,386.0,1599.0,264.0,0.0,119.0,78.0,2,0,Wednesday,1
2024-12-25 16:00:00,505.73,1469.8,6900.0,190.0,4212.0,2519.0,200.0,386.0,1930.0,0.0,402.0,140.0,167.0,2,0,Wednesday,1
2024-12-25 17:00:00,515.22,1444.4,6780.0,186.0,4216.0,2230.0,201.0,386.0,2482.0,0.0,538.0,151.0,153.0,2,0,Wednesday,1
2024-12-25 18:00:00,509.28,1602.3,6169.0,185.0,4222.0,2302.0,200.0,385.0,2860.0,0.0,566.0,152.0,134.0,2,0,Wednesday,1
2024-12-25 19:00:00,504.29,1067.0,6039.0,189.0,3865.0,2314.0,201.0,389.0,2886.0,0.0,134.0,141.0,45.0,2,0,Wednesday,1
2024-12-25 20:00:00,505.84,1348.0,6765.0,189.0,4336.0,2284.0,203.0,385.0,2946.0,0.0,40.0,128.0,39.0,2,0,Wednesday,1
2024-12-25 21:00:00,482.62,1447.3,6514.0,193.0,4300.0,2312.0,202.0,386.0,2744.0,0.0,39.0,111.0,33.0,2,0,Wednesday,1
2024-12-25 22:00:00,487.13,2095.1,6737.0,189.0,4277.0,2335.0,201.0,385.0,2605.0,0.0,0.0,108.0,32.0,2,0,Wednesday,1
2024-12-25 23:00:00,446.83,1656.8,6107.0,188.0,4069.0,2298.0,201.0,386.0,2459.0,0.0,0.0,108.0,32.0,2,0,Wednesday,1
2024-12-26 00:00:00,435.16,2220.2,6080.0,181.0,3371.0,2287.0,201.0,381.0,2221.0,0.0,0.0,105.0,32.0,3,0,Thursday,1
2024-12-26 01:00:00,404.85,2119.0,5922.0,179.0,3389.0,2259.0,199.0,382.0,2067.0,0.0,0.0,106.0,32.0,3,0,Thursday,1
2024-12-26 02:00:00,402.95,1831.3,5895.0,175.0,3194.0,2132.0,200.0,385.0,2029.0,0.0,0.0,105.0,32.0,3,0,Thursday,1
2024-12-26 03:00:00,381.79,1646.4,5994.0,172.0,3100.0,2066.0,201.0,384.0,1772.0,0.0,0.0,105.0,32.0,3,0,Thursday,1
2024-12-26 04:00:00,387.0,1542.2,5737.0,183.0,3520.0,2063.0,201.0,382.0,1716.0,0.0,0.0,106.0,32.0,3,0,Thursday,1
2024-12-26 05:00:00,405.02,1688.9,5776.0,184.0,3653.0,2253.0,199.0,382.0,1662.0,0.0,0.0,105.0,32.0,3,0,Thursday,1
2024-12-26 06:00:00,421.64,2097.4,6136.0,184.0,3985.0,2280.0,202.0,384.0,1698.0,0.0,0.0,116.0,36.0,3,0,Thursday,1
2024-12-26 07:00:00,476.93,2929.8,6411.0,193.0,4455.0,2395.0,200.0,383.0,1731.0,0.0,0.0,132.0,74.0,3,0,Thursday,1
2024-12-26 08:00:00,478.37,3083.4,6594.0,196.0,4537.0,2411.0,201.0,385.0,1635.0,178.0,0.0,140.0,87.0,3,0,Thursday,1
2024-12-26 09:00:00,503.56,3063.4,6850.0,198.0,4336.0,2676.0,201.0,381.0,1614.0,1303.0,0.0,131.0,41.0,3,0,Thursday,1
2024-12-26 10:00:00,482.31,3026.4,6440.0,194.0,4427.0,2224.0,201.0,381.0,1418.0,2468.0,0.0,120.0,37.0,3,0,Thursday,1
2024-12-26 11:00:00,451.48,2539.0,6272.0,193.0,4314.0,2215.0,199.0,383.0,1199.0,3133.0,0.0,117.0,36.0,3,0,Thursday,1
2024-12-26 12:00:00,458.73,2105.8,6270.0,194.0,3742.0,2253.0,199.0,385.0,963.0,3036.0,0.0,116.0,36.0,3,0,Thursday,1
2024-12-26 13:00:00,442.52,1427.7,5976.0,195.0,3955.0,2250.0,202.0,386.0,855.0,2296.0,0.0,117.0,36.0,3,0,Thursday,1
2024-12-26 14:00:00,466.95,1269.9,6782.0,185.0,4286.0,2301.0,201.0,380.0,846.0,1270.0,0.0,117.0,36.0,3,0,Thursday,1
2024-12-26 15:00:00,514.29,991.4,7058.0,191.0,4629.0,2499.0,202.0,380.0,856.0,380.0,0.0,122.0,38.0,3,0,Thursday,1
2024-12-26 16:00:00,553.01,842.6,7478.0,197.0,4587.0,2612.0,203.0,383.0,919.0,34.0,241.0,137.0,44.0,3,0,Thursday,1
2024-12-26 17:00:00,587.32,1139.4,7410.0,151.0,4588.0,2409.0,206.0,380.0,967.0,34.0,293.0,147.0,158.0,3,0,Thursday,1
2024-12-26 18:00:00,587.97,1257.4,7426.0,172.0,4597.0,2620.0,204.0,384.0,972.0,34.0,347.0,149.0,215.0,3,0,Thursday,1
2024-12-26 19:00:00,578.0,1185.6,7558.0,179.0,4601.0,2483.0,204.0,380.0,934.0,34.0,227.0,140.0,180.0,3,0,Thursday,1
2024-12-26 20:00:00,549.97,798.1,7493.0,195.0,4660.0,2431.0,205.0,378.0,972.0,34.0,39.0,123.0,38.0,3,0,Thursday,1
2024-12-26 21:00:00,514.68,1118.3,7525.0,195.0,4668.0,2626.0,206.0,375.0,885.0,34.0,0.0,108.0,33.0,3,0,Thursday,1
2024-12-26 22:00:00,525.99,1452.9,7724.0,188.0,4669.0,2771.0,205.0,375.0,701.0,34.0,0.0,106.0,32.0,3,0,Thursday,1
2024-12-26 23:00:00,498.24,1842.9,7054.0,188.0,4612.0,2488.0,205.0,375.0,655.0,34.0,0.0,106.0,32.0,3,0,Thursday,1
